1.00000000,0.00000000
2.00000000,0.00033975
3.00000000,0.00101937
4.00000000,0.00269190
5.00000000,0.00258763
6.00000000,0.00347594
7.00000000,0.00337176
8.00000000,0.00321459
9.00000000,0.00311038
10.00000000,0.00347594
11.00000000,0.00311038
12.00000000,0.00269190
13.00000000,0.00258763
14.00000000,0.00269190
15.00000000,0.00232625
16.00000000,0.00243055
17.00000000,0.00337176
18.00000000,0.00399864
19.00000000,0.00284900
20.00000000,0.00190785
21.00000000,0.00206487
22.00000000,0.00164650
23.00000000,0.00154212
24.00000000,0.00269190
25.00000000,0.00311038
26.00000000,0.00295324
27.00000000,0.00206487
28.00000000,0.00190785
29.00000000,0.00206487
30.00000000,0.00321459
31.00000000,0.00441726
32.00000000,0.00452134
33.00000000,0.00284900
34.00000000,0.00269190
35.00000000,0.00311038
36.00000000,0.00269190
37.00000000,0.00180350
38.00000000,0.00190785
39.00000000,0.00206487
40.00000000,0.00216920
41.00000000,0.00258763
42.00000000,0.00190785
43.00000000,0.00154212
44.00000000,0.00243055
45.00000000,0.00232625
46.00000000,0.00216920
47.00000000,0.00258763
48.00000000,0.00295324
49.00000000,0.00311038
50.00000000,0.00295324
51.00000000,0.00232625
52.00000000,0.00190785
53.00000000,0.00232625
54.00000000,0.00295324
55.00000000,0.00284900
56.00000000,0.00295324
57.00000000,0.00311038
58.00000000,0.00347594
59.00000000,0.00337176
60.00000000,0.00373729
61.00000000,0.00389451
62.00000000,0.00452134
63.00000000,0.00441726
64.00000000,0.00425999
65.00000000,0.00467864
66.00000000,0.00504404
67.00000000,0.00494001
68.00000000,0.00530539
69.00000000,0.00546277
70.00000000,0.00504404
71.00000000,0.00467864
72.00000000,0.00452134
73.00000000,0.00441726
74.00000000,0.00504404
75.00000000,0.00598552
76.00000000,0.00661213
77.00000000,0.00624690
78.00000000,0.00608943
79.00000000,0.00676965
80.00000000,0.00739618
81.00000000,0.00703103
82.00000000,0.00713483
83.00000000,0.00729240
84.00000000,0.00713483
85.00000000,0.00859928
86.00000000,0.00896427
87.00000000,0.00781515
88.00000000,0.00687348
89.00000000,0.00650827
90.00000000,0.00765753
91.00000000,0.00859928
92.00000000,0.00870292
93.00000000,0.00807653
94.00000000,0.00765753
95.00000000,0.00859928
96.00000000,0.00922562
97.00000000,0.00859928
98.00000000,0.00739618
99.00000000,0.00807653
100.00000000,0.00818023
101.00000000,0.00807653
102.00000000,0.00791888
103.00000000,0.00833791
104.00000000,0.00870292
105.00000000,0.00886066
106.00000000,0.00844158
107.00000000,0.00807653
108.00000000,0.00713483
109.00000000,0.00755378
110.00000000,0.00818023
111.00000000,0.00703103
112.00000000,0.00635078
113.00000000,0.00676965
114.00000000,0.00661213
115.00000000,0.00729240
116.00000000,0.00791888
117.00000000,0.00729240
118.00000000,0.00556674
119.00000000,0.00624690
120.00000000,0.00582808
121.00000000,0.00415588
122.00000000,0.00478269
123.00000000,0.00546277
124.00000000,0.00478269
125.00000000,0.00389451
126.00000000,0.00321459
127.00000000,0.00389451
128.00000000,0.00478269
129.00000000,0.00389451
130.00000000,0.00347594
131.00000000,0.00337176
132.00000000,0.00321459
133.00000000,0.00311038
134.00000000,0.00321459
135.00000000,0.00363313
136.00000000,0.00295324
137.00000000,0.00311038
138.00000000,0.00321459
139.00000000,0.00311038
140.00000000,0.00347594
141.00000000,0.00337176
142.00000000,0.00269190
143.00000000,0.00180350
144.00000000,0.00269190
145.00000000,0.00284900
146.00000000,0.00269190
147.00000000,0.00232625
148.00000000,0.00190785
149.00000000,0.00206487
150.00000000,0.00216920
151.00000000,0.00232625
152.00000000,0.00269190
153.00000000,0.00206487
154.00000000,0.00243055
155.00000000,0.00284900
156.00000000,0.00243055
157.00000000,0.00258763
158.00000000,0.00295324
159.00000000,0.00232625
160.00000000,0.00190785
161.00000000,0.00206487
162.00000000,0.00243055
163.00000000,0.00232625
164.00000000,0.00269190
165.00000000,0.00206487
166.00000000,0.00216920
167.00000000,0.00311038
168.00000000,0.00295324
169.00000000,0.00258763
170.00000000,0.00243055
171.00000000,0.00258763
172.00000000,0.00399864
173.00000000,0.00415588
174.00000000,0.00269190
175.00000000,0.00206487
176.00000000,0.00269190
177.00000000,0.00128074
178.00000000,0.00086245
179.00000000,0.00206487
180.00000000,0.00243055
